Date,BrandName,ProductName,Price,PriceUnit,RaiseDownType
2014-10-09,中国黄金,零售价,256.7,元/克,涨
2014-10-08,中国黄金,零售价,255.4,元/克,跌
2014-09-30,中国黄金,零售价,255.9,元/克,涨
2014-09-29,中国黄金,零售价,255.8,元/克,跌
2014-09-28,中国黄金,零售价,256.2,元/克,跌
2014-09-26,中国黄金,零售价,257.4,元/克,涨
2014-09-25,中国黄金,零售价,254.9,元/克,跌
2014-09-24,中国黄金,零售价,256.3,元/克,涨
2012-04-16,中国黄金,零售价,349.1,元/克,跌
2012-04-13,中国黄金,零售价,352.9,元/克,涨
2012-04-12,中国黄金,零售价,350.4,元/克,涨
2012-04-11,中国黄金,零售价,349.9,元/克,涨
2012-04-10,中国黄金,零售价,349.5,元/克,涨
2012-04-09,中国黄金,零售价,347.2,元/克,涨
2012-04-06,中国黄金,零售价,344.8,元/克,涨
2012-04-05,中国黄金,零售价,344.1,元/克,跌
2012-04-01,中国黄金,零售价,352.2,元/克,平
2012-03-31,中国黄金,零售价,352.2,元/克,涨
2012-03-30,中国黄金,零售价,351.2,元/克,涨
2014-07-07,中国黄金,零售价,277.6,元/克,跌
2014-07-04,中国黄金,零售价,278.2,元/克,跌
2014-07-03,中国黄金,零售价,279.0,元/克,涨
2014-07-02,中国黄金,零售价,278.9,元/克,涨
2014-07-01,中国黄金,零售价,278.8,元/克,涨
2014-06-30,中国黄金,零售价,277.4,元/克,跌
2014-06-27,中国黄金,零售价,277.9,元/克,跌
2014-06-26,中国黄金,零售价,278.0,元/克,涨
2014-06-25,中国黄金,零售价,277.4,元/克,跌
2014-06-24,中国黄金,零售价,278.5,元/克,涨
2014-06-23,中国黄金,零售价,277.6,元/克,跌
2012-06-18,中国黄金,零售价,345.0,元/克,跌
2012-06-15,中国黄金,零售价,345.7,元/克,涨
2012-06-14,中国黄金,零售价,344.6,元/克,涨
2012-06-13,中国黄金,零售价,343.0,元/克,涨
2012-06-12,中国黄金,零售价,339.8,元/克,跌
2012-06-11,中国黄金,零售价,341.1,元/克,涨
2012-06-08,中国黄金,零售价,335.0,元/克,跌
2012-06-07,中国黄金,零售价,344.8,元/克,跌
2012-06-06,中国黄金,零售价,345.8,元/克,涨
2012-06-05,中国黄金,零售价,344.4,元/克,涨
2012-06-04,中国黄金,零售价,344.9,元/克,涨
2017-11-02,中国黄金,零售价,284.4,元/克,涨
2017-11-01,中国黄金,零售价,283.8,元/克,跌
2017-10-31,中国黄金,零售价,284.8,元/克,涨
2017-10-30,中国黄金,零售价,284.4,元/克,跌
2017-10-28,中国黄金,零售价,284.7,元/克,涨
