,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
2143,600519.SH,20121109,164.3391,165.5396,164.0372,164.8445,164.3461,0.49840000000000373,0.3033,11670.06,273825.06
2144,600519.SH,20121108,165.6729,166.3469,164.1706,164.3461,166.7119,-2.3658000000000072,-1.4191,16261.81,382711.598
2145,600519.SH,20121107,164.9779,167.1051,164.9779,166.7119,165.6308,1.0811000000000206,0.6527,16217.59,383915.183
2146,600519.SH,20121106,170.18,170.18,165.3289,165.6308,170.538,-4.907200000000017,-2.8775,41713.23,991450.62
2147,600519.SH,20121105,173.3953,173.3953,169.3305,170.538,174.3571,-3.8190999999999917,-2.1904,22665.59,552311.463
2148,600519.SH,20121102,174.9468,175.8594,172.8969,174.3571,175.0872,-0.7300999999999931,-0.417,16974.81,420531.725
2149,600519.SH,20121101,174.2518,176.1052,172.946,175.0872,173.641,1.4462000000000046,0.8329,18191.26,453437.145
2150,600519.SH,20121031,171.6613,174.0622,171.0505,173.641,171.7034,1.9376000000000033,1.1285,15845.35,390460.776
2151,600519.SH,20121030,169.7518,172.3423,169.3376,171.7034,169.7658,1.937599999999975,1.1413,15610.11,380664.727
2152,600519.SH,20121029,169.6043,171.0154,167.8212,169.7658,169.2533,0.512500000000017,0.3028,14490.8,349849.288
2153,600519.SH,20121026,174.6098,174.7924,168.5372,169.2533,172.7494,-3.4961000000000126,-2.0238,24559.09,596652.705
2154,600519.SH,20121025,173.4023,174.1044,171.5068,172.7494,172.8969,-0.14749999999997954,-0.0853,9159.8,225725.463
2155,600519.SH,20121024,171.7174,173.4866,171.3664,172.8969,171.7877,1.109199999999987,0.6457,10972.08,269652.766
2156,600519.SH,20121023,176.0701,176.0701,171.7174,171.7877,175.8875,-4.099799999999988,-2.3309,18702.76,461008.027
2157,600519.SH,20121022,177.3899,177.9866,173.964,175.8875,177.6145,-1.7270000000000039,-0.9723,19117.44,478244.292
2158,600519.SH,20121019,176.386,178.9905,176.386,177.6145,176.3649,1.2495999999999867,0.7085,18629.54,472389.448
2159,600519.SH,20121018,174.9819,178.6676,174.8064,176.3649,174.6519,1.7129999999999939,0.9808,22278.06,561905.413
2160,600519.SH,20121017,175.375,175.8594,174.0342,174.6519,175.375,-0.7230999999999881,-0.4123,15980.8,397637.468
2161,600519.SH,20121016,172.0755,176.2666,172.0755,175.375,172.4967,2.878299999999996,1.6686,27737.91,690466.784
2162,600519.SH,20121015,171.8368,173.5708,171.8368,172.4967,170.9522,1.5444999999999993,0.9035,18883.33,464547.296
2163,600519.SH,20121012,170.3274,171.8508,169.7026,170.9522,169.843,1.1092000000000155,0.6531,11742.12,285916.686
2164,600519.SH,20121011,170.1379,171.1207,169.2814,169.843,171.1699,-1.3269000000000233,-0.7752,10625.99,257483.485
2165,600519.SH,20121010,170.5942,171.8789,169.0146,171.1699,171.4015,-0.23159999999998604,-0.1351,13456.7,327126.305
2166,600519.SH,20121009,169.1761,172.0334,168.5162,171.4015,168.446,2.9555000000000007,1.7546,23410.89,569554.621
2167,600519.SH,20121008,172.2089,172.2089,166.719,168.446,172.5599,-4.113900000000001,-2.384,23608.28,566527.56
2168,600519.SH,20120928,167.8001,172.6652,167.7861,172.5599,168.9725,3.5874000000000024,2.1231,31283.44,760146.554
2169,600519.SH,20120927,164.9779,169.5973,164.648,168.9725,165.5887,3.383800000000008,2.0435,27140.42,650222.918
2170,600519.SH,20120926,167.084,168.8812,164.0653,165.5887,167.4421,-1.853400000000022,-1.1069,20362.67,482230.825
2171,600519.SH,20120925,163.2018,167.4912,162.5208,167.4421,163.1246,4.317500000000024,2.6467,26230.5,619272.096
2172,600519.SH,20120924,160.7657,163.5598,160.1199,163.1246,161.882,1.2425999999999817,0.7676,17634.83,408195.802
2173,600519.SH,20120921,160.2813,163.5739,160.1479,161.882,160.7938,1.0882000000000005,0.6768,15679.68,361373.291
2174,600519.SH,20120920,162.0996,163.4264,160.6885,160.7938,162.5629,-1.7691000000000088,-1.0883,21517.53,496309.722
2175,600519.SH,20120919,168.1652,169.1901,161.5731,162.5629,168.7198,-6.156899999999979,-3.6492,40991.32,958082.585
2176,600519.SH,20120918,169.0427,170.6644,168.1371,168.7198,169.4007,-0.6809000000000083,-0.4019,18277.08,441080.167
2177,600519.SH,20120917,171.9983,173.1777,169.3305,169.4007,171.8298,-2.4291000000000054,-1.4137,20014.52,488152.584
2178,600519.SH,20120914,169.1901,172.1036,167.8633,171.8298,168.4741,3.355700000000013,1.9918,24586.83,597041.985
2179,600519.SH,20120913,168.804,169.5692,167.2946,168.4741,168.6706,-0.19650000000001455,-0.1165,14294.23,342849.642
2180,600519.SH,20120912,169.5411,173.0513,167.7159,168.6706,168.2985,0.3721000000000174,0.2211,29023.25,703237.246
2181,600519.SH,20120911,168.6987,168.6987,167.07,168.2985,169.6675,-1.3689999999999998,-0.8069,16135.72,385605.48
2182,600519.SH,20120910,169.6886,172.7003,167.9826,169.6675,169.6113,0.056199999999989814,0.0331,28169.65,683513.906
2183,600519.SH,20120907,163.7143,170.5942,163.7143,169.6113,162.6963,6.914999999999992,4.2503,42812.8,1023079.148
2184,600519.SH,20120906,164.4514,164.6269,160.8359,162.6963,164.318,-1.6217000000000041,-0.9869,20794.19,481683.557
2185,600519.SH,20120905,163.2228,164.9569,162.8718,164.318,163.8757,0.44230000000001723,0.2699,27490.49,643292.488
2186,600519.SH,20120904,166.382,167.084,162.1698,163.8757,154.2789,9.596800000000002,6.2204,111508.73,2606767.797
2187,600519.SH,20120831,153.0434,155.8515,152.4817,154.2789,152.9591,1.3197999999999865,0.8628,22484.72,496296.849
2188,600519.SH,20120830,152.3343,153.8788,149.8842,152.9591,153.8577,-0.8985999999999876,-0.584,48348.71,1046698.765
2189,600519.SH,20120829,157.9576,157.9576,153.5839,153.8577,158.3297,-4.472000000000008,-2.8245,30425.67,674492.583
2190,600519.SH,20120828,160.7657,161.8749,157.9646,158.3297,160.4147,-2.085000000000008,-1.2998,20294.76,461461.656
2191,600519.SH,20120827,161.8188,161.91,159.467,160.4147,162.7876,-2.372899999999987,-1.4577,20899.4,478778.009
2192,600519.SH,20120824,159.5091,163.5107,159.3968,162.7876,160.2532,2.534400000000005,1.5815,21676.2,500922.594
2193,600519.SH,20120823,162.8016,162.8016,158.7088,160.2532,162.9982,-2.7450000000000045,-1.6841,27956.0,639443.95
2194,600519.SH,20120822,166.3258,166.3258,161.4678,162.9982,165.5325,-2.5343000000000018,-1.531,20423.1,473902.047
2195,600519.SH,20120821,163.3422,168.4179,163.3422,165.5325,163.3281,2.2043999999999926,1.3497,26323.24,624105.412
2196,600519.SH,20120820,161.194,163.3492,158.6456,163.3281,161.201,2.127100000000013,1.3195,24052.08,554470.085
2197,600519.SH,20120817,167.3789,167.3789,160.4147,161.201,167.9826,-6.781599999999997,-4.0371,59071.95,1365745.648
2198,600519.SH,20120816,171.4788,172.3493,167.8352,167.9826,171.3875,-3.404899999999998,-1.9867,31482.58,758259.7
2199,600519.SH,20120815,173.3883,173.6831,170.9452,171.3875,173.7533,-2.3658000000000072,-1.3616,22723.48,556345.599
2200,600519.SH,20120814,174.1044,175.5014,171.9983,173.7533,174.1044,-0.3511000000000024,-0.2017,18786.86,465808.752
2201,600519.SH,20120813,174.4413,175.2838,173.2619,174.1044,174.2518,-0.14740000000000464,-0.0846,23037.06,572237.191
2202,600519.SH,20120810,176.2105,178.808,171.3103,174.2518,183.1746,-8.922799999999995,-4.8712,91225.8,2273430.545
2203,600519.SH,20120809,176.7721,183.6871,176.3509,183.1746,177.4741,5.700500000000005,3.212,30672.4,789861.698
2204,600519.SH,20120808,177.2354,178.3166,174.8064,177.4741,176.8423,0.6317999999999984,0.3573,14893.41,375890.83
2205,600519.SH,20120807,174.68,177.4531,174.1886,176.8423,174.687,2.1552999999999827,1.2338,18119.18,454543.099
2206,600519.SH,20120806,173.1496,175.2276,172.1387,174.687,173.3742,1.31280000000001,0.7572,17320.99,428757.448
2207,600519.SH,20120803,170.2432,173.4023,170.0115,173.3742,170.0045,3.3696999999999946,1.9821,16472.73,403397.229
2208,600519.SH,20120802,170.6714,172.3423,169.2954,170.0045,170.6293,-0.6247999999999934,-0.3662,17054.77,414452.98
2209,600519.SH,20120801,172.8267,174.5466,169.8149,170.6293,173.0092,-2.379899999999992,-1.3756,26715.17,654397.913
2210,600519.SH,20120731,175.1574,178.3166,172.7354,173.0092,175.3961,-2.386899999999997,-1.3609,19465.72,487548.46
2211,600519.SH,20120730,174.9819,177.3337,173.7884,175.3961,175.1223,0.27379999999999427,0.1563,17495.31,439211.392
2212,600519.SH,20120727,176.1262,176.9125,173.2619,175.1223,175.8173,-0.6949999999999932,-0.3953,18421.65,458534.524
2213,600519.SH,20120726,178.9484,182.1777,175.2978,175.8173,179.4047,-3.5874000000000024,-1.9996,23418.79,594576.399
2214,600519.SH,20120725,175.5084,179.5802,175.1644,179.4047,175.0732,4.331499999999977,2.4741,26170.22,664005.628
2215,600519.SH,20120724,168.9163,178.4429,168.9163,175.0732,170.2993,4.773900000000026,2.8032,34372.14,853488.549
2216,600519.SH,20120723,168.4038,170.9171,167.7861,170.2993,170.6504,-0.3511000000000024,-0.2057,19811.4,477867.229
2217,600519.SH,20120720,172.3423,176.0279,170.517,170.6504,172.8477,-2.1973000000000127,-1.2712,26054.64,644548.783
2218,600519.SH,20120719,171.2892,174.4905,170.6293,172.8477,171.9702,0.8774999999999977,0.5103,26580.99,654750.767
2219,600519.SH,20120718,178.0358,179.6504,168.4179,171.9702,178.1481,-6.177899999999994,-3.4678,74046.92,1815273.721
2220,600519.SH,20120717,182.5288,183.2238,177.8322,178.1481,184.1083,-5.960200000000015,-3.2373,36030.98,925218.299
2221,600519.SH,20120716,184.003,186.7971,183.8626,184.1083,184.4243,-0.3159999999999741,-0.1713,29533.56,779744.589
2222,600519.SH,20120713,179.489,185.3369,179.2292,184.4243,179.7628,4.6614999999999895,2.5931,29548.11,769107.549
2223,600519.SH,20120712,181.2019,186.046,179.0186,179.7628,181.1317,-1.3688999999999965,-0.7557,37273.02,968810.613
2224,600519.SH,20120711,176.1543,181.3564,174.3711,181.1317,175.7892,5.342500000000001,3.0392,32009.94,808688.574
2225,600519.SH,20120710,178.6676,180.5561,175.4172,175.7892,178.829,-3.039800000000014,-1.6998,26987.1,683253.815
2226,600519.SH,20120709,182.4445,184.6349,178.7588,178.829,182.5217,-3.692700000000002,-2.0232,28527.11,736832.305
2227,600519.SH,20120706,176.8774,183.9188,175.6488,182.5217,176.6738,5.84790000000001,3.31,39158.83,1005403.254
2228,600519.SH,20120705,176.6317,178.3095,174.9187,176.6738,178.7799,-2.106099999999998,-1.178,22749.37,572395.284
2229,600519.SH,20120704,177.6374,179.6419,174.1814,178.7848,176.2135,2.5712999999999795,1.4592,45035.24,1155572.21
2230,600519.SH,20120703,166.7856,176.255,166.5852,176.2135,167.1658,9.04770000000002,5.4124,50158.63,1255671.521
2231,600519.SH,20120702,165.8871,169.3016,163.1361,167.1658,165.2996,1.866199999999992,1.129,25731.26,622505.563
2232,600519.SH,20120629,162.6868,166.5783,162.6868,165.2996,163.2191,2.0805000000000007,1.2747,23224.19,555873.153
2233,600519.SH,20120628,167.1865,167.2695,163.1154,163.2191,167.2003,-3.981200000000001,-2.3811,22213.41,529704.806
2234,600519.SH,20120627,164.5047,167.4837,164.5047,167.2003,164.401,2.799299999999988,1.7027,23257.14,559606.599
2235,600519.SH,20120626,163.9517,165.1129,160.786,164.401,164.2282,0.1728000000000236,0.1052,26122.47,615182.456
2236,600519.SH,20120625,164.5738,167.2418,164.1591,164.2282,165.735,-1.5068000000000268,-0.9092,18434.05,440645.799
2237,600519.SH,20120621,168.3477,168.3754,165.0576,165.735,168.3477,-2.6126999999999896,-1.552,17034.03,409685.074
2238,600519.SH,20120620,168.5344,168.9214,167.2695,168.3477,168.4445,-0.09680000000000177,-0.0575,11393.46,277398.32
2239,600519.SH,20120619,169.4191,171.5341,167.2418,168.4445,170.3522,-1.9077000000000055,-1.1199,17299.94,423906.505
2240,600519.SH,20120618,168.2441,171.6309,168.2441,170.3522,168.2233,2.128900000000016,1.2655,19538.35,482525.469
2241,600519.SH,20120615,169.3569,170.3176,165.7281,168.2233,169.0597,-0.8363999999999976,-0.4947,19859.84,483582.93
2242,600519.SH,20120614,164.5047,169.8891,163.9655,169.0597,165.189,3.8706999999999994,2.3432,28704.73,698222.394
2243,600519.SH,20120613,162.0855,165.3203,161.1178,165.189,161.6362,3.5527999999999906,2.198,20463.47,485626.133
2244,600519.SH,20120612,161.885,163.461,160.4474,161.6362,162.8113,-1.1750999999999863,-0.7218,16372.52,382922.345
2245,600519.SH,20120611,165.1268,166.0461,161.3252,162.8113,165.1821,-2.3708000000000027,-1.4353,33061.23,780468.481
2246,600519.SH,20120608,165.1959,166.0115,163.1223,165.1821,164.4909,0.6911999999999807,0.4202,17286.24,411908.852
2247,600519.SH,20120607,164.7742,166.3433,163.6752,164.4909,163.5232,0.9677000000000078,0.5918,19677.3,470452.059
2248,600519.SH,20120606,166.5783,167.2695,163.4057,163.5232,166.44,-2.916799999999995,-1.7525,18728.94,445576.921
2249,600519.SH,20120605,164.1453,167.1312,163.9586,166.44,163.4886,2.9514000000000067,1.8053,24561.31,588242.228
2250,600519.SH,20120604,164.5047,167.9538,163.4472,163.4886,166.1428,-2.654200000000003,-1.5975,24327.61,581257.511
2251,600519.SH,20120601,164.5047,167.9607,163.613,166.1428,163.5923,2.5504999999999995,1.5591,38504.34,923904.347
2252,600519.SH,20120531,157.731,164.3664,157.5927,163.5923,158.0489,5.543399999999991,3.5074,37367.05,877484.818
2253,600519.SH,20120530,157.254,158.9613,156.9015,158.0489,155.8578,2.191100000000006,1.4058,25700.7,587866.122
2254,600519.SH,20120528,150.6877,156.1412,150.5494,155.8578,151.0817,4.776099999999985,3.1613,27833.72,618961.099
2255,600519.SH,20120525,152.229,152.6645,149.2984,151.0817,152.229,-1.1473000000000013,-0.7537,30569.29,667952.251
2256,600519.SH,20120524,158.8369,160.8897,150.5978,152.229,159.3,-7.070999999999998,-4.4388,53743.47,1201209.541
2257,600519.SH,20120523,158.4567,160.4266,157.5927,159.3,158.4775,0.8225000000000193,0.519,24722.63,570787.761
2258,600519.SH,20120522,155.526,160.0119,155.526,158.4775,154.2681,4.209399999999988,2.7286,41458.47,951034.142
2259,600519.SH,20120521,150.3905,155.1874,150.3905,154.2681,150.6255,3.642600000000016,2.4183,28843.45,638767.871
2260,600519.SH,20120518,151.1439,152.0424,149.2292,150.6255,152.0009,-1.3754000000000133,-0.9049,26277.78,571816.871
2261,600519.SH,20120517,152.1461,153.0308,151.1024,152.0009,152.077,-0.07609999999999673,-0.05,34172.33,751957.382
2262,600519.SH,20120516,154.1022,154.4132,150.6808,152.077,154.2128,-2.135799999999989,-1.385,28139.54,619595.453
2263,600519.SH,20120515,152.8235,154.5929,152.1323,154.2128,153.57,0.642799999999994,0.4186,16168.74,359784.509
2264,600519.SH,20120514,157.5927,157.5927,152.4848,153.57,157.3785,-3.8085000000000093,-2.42,38797.04,863502.637
2265,600519.SH,20120511,157.5927,157.9383,156.1412,157.3785,157.3854,-0.0069000000000016826,-0.0044,23260.71,528011.697
2266,600519.SH,20120510,159.6663,159.6663,156.867,157.3854,159.5488,-2.1633999999999958,-1.3559,30574.04,697959.454
2267,600519.SH,20120509,159.7493,160.8068,157.0398,159.5488,161.8159,-2.2670999999999992,-1.401,32909.59,756259.728
2268,600519.SH,20120508,162.0509,162.3274,158.5466,161.8159,162.0924,-0.27649999999999864,-0.1706,36664.91,851128.752
2269,600519.SH,20120507,162.2929,164.3388,161.2422,162.0924,161.7399,0.35249999999999204,0.2179,34244.66,805751.89
2270,600519.SH,20120504,156.5559,162.3482,156.5559,161.7399,156.6873,5.052600000000012,3.2246,31879.43,734789.68
2271,600519.SH,20120503,156.1965,157.1089,154.5584,156.6873,156.1965,0.49080000000000723,0.3142,25654.46,579082.874
2272,600519.SH,20120502,156.2103,156.6043,153.4455,156.1965,155.215,0.9814999999999827,0.6323,35339.75,793434.507
2273,600519.SH,20120427,149.7753,155.8509,149.7753,155.215,149.7753,5.439700000000016,3.6319,42728.23,954712.957
2274,600519.SH,20120426,148.0888,149.9896,147.5704,149.7753,147.1695,2.605799999999988,1.7706,35019.76,753334.296
2275,600519.SH,20120425,146.8446,147.4045,145.1512,147.1695,146.2018,0.9677000000000078,0.6619,15529.42,329552.763
2276,600519.SH,20120424,146.6649,147.2317,145.1097,146.2018,146.423,-0.22120000000001028,-0.1511,21782.06,459834.811
2277,600519.SH,20120423,146.34,148.1026,145.0544,146.423,146.8792,-0.4561999999999955,-0.3106,13281.65,281175.038
2278,600519.SH,20120420,143.9762,147.4667,143.9762,146.8792,144.7918,2.0874000000000024,1.4417,17046.31,360265.741
2279,600519.SH,20120419,147.7639,148.1717,143.6375,144.7918,147.8192,-3.0274,-2.048,21823.7,459867.207
2280,600519.SH,20120418,145.4346,148.4689,145.1512,147.8192,145.2756,2.543599999999998,1.7509,22815.45,485407.318
2281,600519.SH,20120417,147.1142,147.2317,145.1512,145.2756,147.1073,-1.831700000000012,-1.2451,17872.26,377050.666
2282,600519.SH,20120416,146.8792,148.8836,146.2502,147.1073,147.2455,-0.13819999999998345,-0.0939,20893.29,447725.423
2283,600519.SH,20120413,146.8792,147.9505,146.1189,147.2455,146.8239,0.42159999999998377,0.2871,20527.3,436617.432
2284,600519.SH,20120412,144.3563,146.893,142.8564,146.8239,144.3563,2.4676000000000045,1.7094,28422.97,597232.641
2285,600519.SH,20120411,141.6952,146.188,140.6653,144.3563,143.8448,0.5115000000000123,0.3556,31460.72,655577.444
2286,600519.SH,20120410,144.6535,144.9991,141.7712,143.8448,144.6397,-0.7949000000000126,-0.5496,16640.63,344431.373
2287,600519.SH,20120409,143.4578,145.0959,142.1099,144.6397,143.7481,0.891600000000011,0.6203,14474.53,300301.66
2288,600519.SH,20120406,142.1238,143.8241,142.0615,143.7481,142.3864,1.3616999999999848,0.9563,26729.89,553032.996
2289,600519.SH,20120405,135.5436,142.6629,135.5436,142.3864,136.138,6.248400000000004,4.5898,40960.98,831105.661
2290,600519.SH,20120330,139.041,140.3059,134.7832,136.138,139.0341,-2.89609999999999,-2.083,37959.9,749355.396
2291,600519.SH,20120329,138.7922,142.0408,138.2392,139.0341,139.2069,-0.17279999999999518,-0.1241,36982.79,751200.412
2292,600519.SH,20120328,137.548,141.6952,137.0711,139.2069,139.276,-0.06910000000002015,-0.0496,55461.01,1116354.644
2293,600519.SH,20120327,145.3033,145.8355,138.9304,139.276,148.7454,-9.469399999999979,-6.3662,79106.14,1635757.954
2294,600519.SH,20120326,145.9253,149.2292,145.9115,148.7454,146.5474,2.197999999999979,1.4999,37653.79,807094.326
2295,600519.SH,20120323,143.4232,146.9137,143.4232,146.5474,141.9371,4.610300000000024,3.2481,54873.7,1159278.435
2296,600519.SH,20120322,141.2252,143.0085,141.2045,141.9371,141.7643,0.17279999999999518,0.1219,8331.87,171049.55
2297,600519.SH,20120321,143.6306,144.46,140.9072,141.7643,143.596,-1.831700000000012,-1.2756,29527.71,607930.947
2298,600519.SH,20120320,143.4578,144.5291,142.4624,143.596,143.52,0.0759999999999934,0.053,23400.21,486464.276
2299,600519.SH,20120319,143.6306,146.2364,142.0892,143.52,143.4854,0.03460000000001173,0.0241,45635.76,952934.077
2300,600519.SH,20120316,138.7853,143.7688,138.4466,143.4854,137.4996,5.985800000000012,4.3533,51583.56,1060740.607
2301,600519.SH,20120315,137.5757,139.8981,137.2716,137.4996,137.3199,0.17969999999999686,0.1309,28094.96,562966.952
2302,600519.SH,20120314,139.3382,141.0386,136.8568,137.3199,139.3866,-2.0666999999999973,-1.4827,40699.86,820433.738
2303,600519.SH,20120313,138.3083,140.5202,138.3083,139.3866,138.6125,0.7740999999999758,0.5585,18316.24,370157.885
2304,600519.SH,20120312,138.3222,139.3521,137.5688,138.6125,138.1908,0.4217000000000155,0.3052,25681.62,514548.199
2305,600519.SH,20120309,134.569,138.3222,134.2303,138.1908,134.3962,3.7946000000000026,2.8234,29239.34,578119.773
2306,600519.SH,20120308,133.546,135.5505,133.387,134.3962,133.4907,0.9054999999999893,0.6783,23574.65,458505.182
2307,600519.SH,20120307,134.5897,135.1911,133.387,133.4907,135.509,-2.018299999999982,-1.4894,29198.86,567286.77
2308,600519.SH,20120306,137.548,138.1286,135.4744,135.509,138.1286,-2.6196000000000197,-1.8965,31474.0,621286.494
2309,600519.SH,20120305,138.8267,138.8475,137.2716,138.1286,138.8613,-0.7326999999999941,-0.5276,30553.81,609500.901
2310,600519.SH,20120302,140.0571,140.7967,137.9005,138.8613,140.0225,-1.161200000000008,-0.8293,35216.72,706746.81
2311,600519.SH,20120301,140.6722,142.0201,139.8912,140.0225,141.322,-1.2994999999999948,-0.9195,16920.79,345438.323
2312,600519.SH,20120229,138.9304,141.6952,138.5848,141.322,138.7507,2.571300000000008,1.8532,39432.24,802601.071
2313,600519.SH,20120228,137.8452,138.8959,137.2439,138.7507,137.2024,1.5482999999999834,1.1285,25698.0,514122.721
2314,600519.SH,20120227,137.396,138.2531,136.5112,137.2024,136.9121,0.290300000000002,0.212,26562.35,528808.015
2315,600519.SH,20120224,134.2165,137.002,134.1957,136.9121,134.3063,2.6058000000000163,1.9402,23944.08,471970.592
2316,600519.SH,20120223,133.0691,134.8109,133.0691,134.3063,133.235,1.0712999999999795,0.8041,33433.26,649316.717
2317,600519.SH,20120222,133.235,133.7465,132.0046,133.235,132.6751,0.5599000000000274,0.422,22352.27,429952.037
2318,600519.SH,20120221,132.5645,133.1106,131.6037,132.6751,131.9217,0.7533999999999992,0.5711,13789.29,264260.509
2319,600519.SH,20120220,133.3732,133.864,131.8802,131.9217,132.3226,-0.40090000000000714,-0.303,18530.02,356774.753
2320,600519.SH,20120217,134.0091,134.0091,131.583,132.3226,132.5161,-0.19350000000000023,-0.146,12287.91,235751.78
2321,600519.SH,20120216,133.7603,134.645,131.742,132.5161,134.645,-2.128900000000016,-1.5811,22016.02,424963.025
2322,600519.SH,20120215,133.2142,135.4053,133.2142,134.645,133.9676,0.6774000000000058,0.5056,24714.09,481676.731
2323,600519.SH,20120214,133.1866,134.5482,132.5714,133.9676,133.6912,0.2763999999999953,0.2067,15142.48,292922.052
2324,600519.SH,20120213,130.9817,134.9008,130.4011,133.6912,131.6798,2.011400000000009,1.5275,21639.21,416409.71
2325,600519.SH,20120210,131.0024,132.9861,130.7052,131.6798,131.8457,-0.1658999999999935,-0.1258,22276.37,425266.909
2326,600519.SH,20120209,129.9449,132.1221,129.7099,131.8457,130.1453,1.700400000000002,1.3065,31384.79,596916.589
2327,600519.SH,20120208,128.4657,130.6361,127.9266,130.1453,128.4657,1.6795999999999935,1.3074,23082.2,432175.419
2328,600519.SH,20120207,129.461,130.2559,128.1478,128.4657,130.3181,-1.8523999999999887,-1.4214,17942.1,334371.756
2329,600519.SH,20120206,128.9841,130.4702,128.4242,130.3181,128.8943,1.4238,1.1046,29747.67,557205.041
2330,600519.SH,20120203,128.8804,128.9772,126.8276,128.8943,128.8597,0.03459999999998331,0.0269,26517.89,490438.844
2331,600519.SH,20120202,128.6662,129.2537,127.3736,128.8597,128.6662,0.19350000000000023,0.1504,20375.11,378596.177
2332,600519.SH,20120201,128.7007,130.3043,127.7883,128.6662,128.8459,-0.17969999999999686,-0.1395,24824.36,464159.684
2333,600519.SH,20120131,127.4704,128.9772,127.422,128.8459,127.0419,1.804000000000002,1.42,15854.7,294490.836
2334,600519.SH,20120130,128.5556,129.2468,126.5304,127.0419,128.5417,-1.4997999999999934,-1.1668,30550.21,563162.776
2335,600519.SH,20120120,125.7977,128.7007,125.7977,128.5417,124.8991,3.6425999999999874,2.9164,29683.2,548292.985
2336,600519.SH,20120119,122.9569,125.5212,121.3118,124.8991,122.6044,2.294700000000006,1.8716,24329.42,437246.157
2337,600519.SH,20120118,125.3968,127.9957,122.1067,122.6044,124.7194,-2.114999999999995,-1.6958,47294.65,858725.547
2338,600519.SH,20120117,122.9638,125.7839,118.1254,124.7194,122.6251,2.09429999999999,1.7079,61227.64,1077158.896
2339,600519.SH,20120116,129.5163,129.5163,121.4155,122.6251,130.4218,-7.796699999999987,-5.9781,51655.79,933514.133
2340,600519.SH,20120113,131.8111,132.1567,129.6131,130.4218,131.5692,-1.1474000000000046,-0.8721,20542.3,387615.921
2341,600519.SH,20120112,130.3458,132.4055,130.3458,131.5692,131.1061,0.4630999999999972,0.3532,27440.36,522231.553
2342,600519.SH,20120111,133.3663,134.016,130.8434,131.1061,134.4238,-3.317700000000002,-2.4681,39891.16,761167.931
2343,600519.SH,20120110,129.2537,134.5482,128.6385,134.4238,129.9518,4.472000000000008,3.4413,39235.6,749263.279
2344,600519.SH,20120109,128.5625,130.0071,125.6387,129.9518,129.0048,0.9470000000000027,0.7341,26160.16,483282.452
2345,600519.SH,20120106,126.558,129.9794,125.5558,129.0048,126.5926,2.4121999999999844,1.9055,25190.62,464647.453
2346,600519.SH,20120105,127.1801,128.0095,126.0465,126.5926,128.0579,-1.465299999999985,-1.1442,30122.64,553347.012
2347,600519.SH,20120104,132.3641,133.2419,127.8713,128.0579,133.6082,-5.550300000000021,-4.1542,33878.28,637232.812
2348,600519.SH,20111230,133.1935,134.7003,131.3273,133.6082,132.8548,0.7533999999999992,0.5671,29460.86,569875.567
2349,600519.SH,20111229,130.7052,133.3248,130.7052,132.8548,131.4862,1.368600000000015,1.0409,20062.13,384717.995
2350,600519.SH,20111228,130.1522,131.6729,128.9012,131.4862,130.6568,0.8293999999999926,0.6348,27738.43,524088.087
2351,600519.SH,20111227,133.4009,133.4009,130.1661,130.6568,133.4838,-2.826999999999998,-2.1179,31314.98,594898.815
2352,600519.SH,20111226,138.6609,138.6678,132.917,133.4838,138.7645,-5.280699999999996,-3.8055,46995.04,918253.511
2353,600519.SH,20111223,138.1701,139.2069,137.548,138.7645,138.0111,0.7533999999999992,0.5459,17609.56,353128.167
2354,600519.SH,20111222,136.5112,138.8751,135.3362,138.0111,136.3246,1.6864999999999952,1.2371,17443.32,346785.291
2355,600519.SH,20111221,139.0548,139.2622,136.1518,136.3246,138.4051,-2.0805000000000007,-1.5032,21962.81,437207.569
2356,600519.SH,20111220,138.9304,140.1746,137.2024,138.4051,138.9304,-0.5252999999999872,-0.3781,17106.3,342834.67
2357,600519.SH,20111219,138.9097,139.2,137.7554,138.9304,139.4696,-0.5392000000000223,-0.3866,25456.36,510463.389
2358,600519.SH,20111216,136.8568,139.6078,136.8499,139.4696,136.1518,3.3178000000000054,2.4368,30649.0,614353.385
2359,600519.SH,20111215,136.0758,137.4651,134.8178,136.1518,136.7462,-0.594399999999979,-0.4347,21880.03,430851.248
2360,600519.SH,20111214,135.6472,138.2392,135.6472,136.7462,135.6472,1.0989999999999895,0.8102,20813.22,412444.014
2361,600519.SH,20111213,136.1103,136.843,135.4606,135.6472,136.5389,-0.8917000000000144,-0.6531,29995.83,591182.085
2362,600519.SH,20111212,138.1148,138.8613,136.0896,136.5389,138.1148,-1.57589999999999,-1.141,29526.92,585362.504
2363,600519.SH,20111209,140.2091,140.9003,138.0319,138.1148,140.3128,-2.1980000000000075,-1.5665,36745.73,737854.853
2364,600519.SH,20111208,142.3173,144.1835,140.2299,140.3128,142.179,-1.866199999999992,-1.3126,24661.08,506265.018
2365,600519.SH,20111207,140.7967,142.732,140.7967,142.179,140.7759,1.403099999999995,0.9967,27333.76,562146.777
2366,600519.SH,20111206,142.7389,142.7666,139.4143,140.7759,142.8841,-2.1081999999999823,-1.4755,37152.16,756470.593
2367,600519.SH,20111205,148.227,148.227,142.6629,142.8841,147.9367,-5.052600000000012,-3.4154,39025.6,816027.278
